,0,Accur,Precision,Recall,F1,Fbeta,Balanced Score,ROC_Score,MMC,FM
0,Amostra 1 - T1,0.9,0.8571428571428571,0.6666666666666666,0.75,0.8108108108108107,0.8172043010752688,0.9605734767025089,0.6972125160644389,0.8628628628628627
1,Amostra 1 - T2,0.85,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7849462365591398,0.935483870967742,0.5698924731182796,0.7956989247311829
2,Amostra 1 - T3,0.925,0.875,0.7777777777777778,0.823529411764706,0.8536585365853658,0.8727598566308243,0.967741935483871,0.7782896421160245,0.8980534429000203
3,Amostra 1 - T4,0.9,0.8571428571428571,0.6666666666666666,0.75,0.8108108108108107,0.8172043010752688,0.9713261648745519,0.6972125160644389,0.8664470922535438
4,Amostra 1 - T5,0.9,0.8571428571428571,0.6666666666666666,0.75,0.8108108108108107,0.8172043010752688,0.9534050179211468,0.6972125160644389,0.8604733766024087
5,Amostra 2 - T1,0.775,0.5,0.8888888888888888,0.64,0.5479452054794521,0.8154121863799283,0.8548387096774194,0.5377060884116287,0.7393987005122665
6,Amostra 2 - T2,0.875,0.6666666666666666,0.8888888888888888,0.761904761904762,0.7017543859649121,0.8799283154121864,0.9283154121863799,0.6924112581414982,0.8366660378544927
7,Amostra 2 - T3,0.875,0.6666666666666666,0.8888888888888888,0.761904761904762,0.7017543859649121,0.8799283154121864,0.931899641577061,0.6924112581414982,0.8378607809847197
8,Amostra 2 - T4,0.85,0.8,0.4444444444444444,0.5714285714285714,0.6896551724137931,0.7060931899641577,0.9462365591397849,0.5204472455316336,0.780661640505912
9,Amostra 2 - T5,0.9,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.7547169811320754,0.8960573476702509,0.960573476702509,0.740789521357966,0.8704492685016119
10,Amostra 3 - T1,0.875,0.7,0.7777777777777778,0.7368421052631577,0.7142857142857143,0.8405017921146953,0.9336917562724014,0.6567360733292693,0.8294930875576038
11,Amostra 3 - T2,0.875,0.6428571428571429,1.0,0.782608695652174,0.6923076923076923,0.9193548387096775,0.9193548387096774,0.7342823073671614,0.8436724565756824
12,Amostra 3 - T3,0.9,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.7547169811320754,0.8960573476702509,0.960573476702509,0.740789521357966,0.8704492685016119
13,Amostra 3 - T4,0.9,0.6923076923076923,1.0,0.8181818181818181,0.7377049180327869,0.935483870967742,0.935483870967742,0.7765163665331185,0.869557553322757
14,Amostra 3 - T5,0.9,0.7272727272727273,0.8888888888888888,0.7999999999999999,0.7547169811320754,0.8960573476702509,0.9498207885304659,0.740789521357966,0.8668650391109308
