,0,Accur,Precision,Recall,F1,Fbeta,Balanced Score,ROC_Score,MMC,FM
0,Geral 1 - T1,0.925,0.9254464285714284,0.925,0.9241830065359478,0.9246818663838813,0.9002849002849004,0.9886798088410991,0.883458194078741,0.937882191836627
1,Geral 1 - T2,0.925,0.9254464285714284,0.925,0.9241830065359478,0.9246818663838813,0.9002849002849004,0.9809438470728793,0.883458194078741,0.935303537913887
2,Geral 1 - T3,0.925,0.9254464285714284,0.925,0.9241830065359478,0.9246818663838813,0.9002849002849004,0.9809438470728793,0.883458194078741,0.935303537913887
3,Geral 1 - T4,0.875,0.8741071428571429,0.875,0.8736383442265794,0.8736921173559562,0.8376068376068376,0.937589605734767,0.8051027001471455,0.8829628535658536
4,Geral 1 - T5,0.925,0.9279166666666667,0.925,0.9254736842105263,0.926706256273001,0.9116809116809117,0.9879928315412186,0.8843574999619455,0.9421266664983771
5,Geral 2 - T1,0.65,0.6379058441558442,0.65,0.6403940422322775,0.6380603589317626,0.6282051282051282,0.7972045726077983,0.4471511626437792,0.6878233532482296
6,Geral 2 - T2,0.6,0.5662280701754386,0.6,0.5762811512811513,0.56855474552643,0.613960113960114,0.7454382535027697,0.38530078380825117,0.6426510376631046
7,Geral 2 - T3,0.575,0.5683333333333332,0.575,0.5711052631578947,0.5693124790899967,0.5655270655270656,0.7818724883241013,0.34013749998536363,0.6389040109803878
8,Geral 2 - T4,0.625,0.6179166666666667,0.625,0.6207894736842104,0.6189110070257613,0.6282051282051282,0.7460804279352666,0.41788321426773245,0.6643988543887187
9,Geral 2 - T5,0.65,0.6260233918128655,0.65,0.6301509301509303,0.6256541810453184,0.6581196581196581,0.8029149017052241,0.46373351333664836,0.6955629136234003
10,Geral 3 - T1,0.65,0.6379058441558442,0.65,0.6403940422322775,0.6380603589317626,0.6282051282051282,0.7981657977625719,0.4471511626437792,0.6881437616331542
11,Geral 3 - T2,0.875,0.8824521531100478,0.875,0.8721856639247945,0.8766057808109192,0.8603988603988603,0.9409199522102748,0.8111608117609709,0.8926415311400181
12,Geral 3 - T3,0.9,0.9090909090909092,0.9,0.9008333333333333,0.9048990400529625,0.886039886039886,0.960005973715651,0.8485500880632478,0.9169816332694998
13,Geral 3 - T4,0.875,0.9070850202429149,0.875,0.8695477945477947,0.8857235592760532,0.8717948717948718,0.9682198327359618,0.8238588043449582,0.9085794212689623
14,Geral 3 - T5,0.875,0.8783333333333333,0.875,0.8757894736842105,0.8771077283372367,0.849002849002849,0.9439366786140979,0.8066117856795766,0.8900157519847278
